,air_store_id,air_genre_name,air_area_name,air_latitude,air_longitude,hpg_genre_name,hpg_area_name,hpg_latitude,hpg_longitude,index,min_visits,max_visits,mean_visits,std_visits
311,air_93dd7070c9bf5453,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,473,1,69,16.74712643678161,13.982672183879409
312,air_cb083b4789a8d3a2,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.30088869999997,,,,,663,1,369,30.497737556561084,27.42089853882007
313,air_cf22e368c1a71d53,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.30088869999997,,,,,676,1,57,28.75657894736842,9.374473378958355
314,air_3525f11ef0bf0c35,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,,,,,156,1,120,44.78304239401496,22.69086405848614
315,air_81c2600146d07d16,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,,,,,406,1,72,9.726775956284152,11.697266234066298
316,air_add9a575623726c8,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,,,,,565,1,152,36.57142857142857,19.358119032766908
317,air_89e7328af22efe74,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,434,4,93,41.48684210526316,20.70337610280639
318,air_ee3a01f0c71a769f,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,773,4,79,28.795336787564768,17.299863493659903
319,air_a373500730e2a9e0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,539,1,39,10.431472081218274,5.179390000677377
320,air_41bbf6e1d9814c4b,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,195,1,26,7.435768261964736,3.8203376849396355
321,air_5dea8a7a5bf5eb71,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.672853499999995,139.81740969999998,,,,,279,1,78,31.089965397923876,11.923025823609759
322,air_0e1eae99b8723bc1,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.672853499999995,139.81740969999998,,,,,39,1,41,13.88283378746594,6.989445957244231
323,air_a2567267116a3b75,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,533,1,89,24.325259515570934,14.5868359609806
324,air_b259b4e4a51a690d,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,579,1,81,13.441558441558442,11.252297957310397
325,air_71903025d39a4571,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,361,1,74,16.77263157894737,9.755388450475758
326,air_a2b29aa7feb4e36f,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,536,1,61,17.8206106870229,11.578247655959023
327,air_70f834596eb99fee,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,,,,,358,3,50,20.44176706827309,7.7202617848211075
328,air_464a62de0d57be1e,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,,,,,209,5,94,23.852739726027398,10.220030835021703
329,air_56ea46c14b2dd967,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,,,,,259,1,69,33.786476868327405,11.864892482220036
330,air_b162fb07fbbdea33,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,,,,,572,1,35,13.553884711779448,5.151618635884241
331,air_747f375eb3900e1e,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437,,,,,369,1,22,6.780748663101604,4.054740153950685
332,air_8ce035ee1d8a56a6,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437,,,,,442,1,39,19.12,6.00548611303159
333,air_cd4b301d5d3918d8,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,,,,,672,3,19,6.127659574468085,2.165524933227947
334,air_a85f0c0c889f6b7e,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,,,,,550,1,130,37.6360294117647,18.34649759066156
335,air_9c6787aa03a45586,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,,,,,510,2,142,76.45714285714286,36.80094741781604
336,air_303bac187b53083a,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,33.575686299999994,130.36997639999998,,,,,141,1,19,8.936842105263159,3.7241114172313936
337,air_298513175efdf261,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,33.575686299999994,130.36997639999998,,,,,118,5,93,28.194570135746606,9.063303068595376
338,air_96ec3cfe78cb0652,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925,,,,,487,1,105,15.778115501519757,8.438226469468175
339,air_99157b6163835eec,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925,,,,,496,12,115,47.87566137566137,19.80402365706775
340,air_4043b7ccfbffa732,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,34.638969,135.5184958,,,,,190,1,120,46.25449101796407,29.902914391067295
341,air_9bbc673495e23532,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,34.638969,135.5184958,,,,,507,1,36,7.094915254237288,5.212929495146193
342,air_e483f5b3c4f310e0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,,,,,741,1,15,6.205445544554456,2.954555728507843
343,air_fab092c35776a9b1,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,,,,,812,1,64,11.429824561403509,5.599009799811428
344,air_f1094dbf2aef85d9,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,,,,,786,1,22,5.464788732394366,3.349870397023379
345,air_d34c0861a2be94cb,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,,,,,690,1,74,43.23514851485149,11.816909792743997
346,air_09040f6df960ddb8,Cafe/Sweets,Tōkyō-to Meguro-ku Jiyūgaoka,35.6092076,139.66936090000002,,,,,30,1,47,12.634361233480176,8.48336529024267
347,air_414ff459ed18fa48,Cafe/Sweets,Tōkyō-to Meguro-ku Jiyūgaoka,35.6092076,139.66936090000002,,,,,194,2,37,16.450511945392492,6.961865898723479
348,air_6e06824d0934dd81,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,351,1,58,21.003030303030304,7.9307406542079555
349,air_fe58c074ec1445ea,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,823,1,180,29.13583815028902,15.752305155159517
350,air_d5e0a20370c325c7,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,700,2,55,24.107526881720432,9.953490079197737
351,air_b8a5ee69e5fdcc5b,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,599,7,106,38.9757785467128,19.93712603705596
352,air_d0a7bd3339c3d12a,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,684,1,136,22.08176100628931,21.868251493603616
353,air_23e1b11aee2a1407,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,95,1,99,40.11267605633803,18.6210483859018
354,air_ad60f6b76c9df7ed,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,,,,,563,1,44,20.62780269058296,6.831335993521994
355,air_0f60e1576a7d397d,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,44,1,65,9.174358974358974,7.008857354581056
356,air_a41b032371a63427,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,541,1,56,12.181818181818182,8.187145782298375
357,air_68d075113f368946,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,332,1,76,19.79259259259259,13.952706255090341
358,air_f85e21e543cf44f2,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,803,1,40,5.036036036036036,3.9828317717137467
359,air_083ddc520ea47e1e,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,22,1,55,10.24390243902439,7.80767749292787
360,air_746211c0b532e8aa,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,368,2,235,39.5979020979021,33.28519816128478
361,air_c52c63c781fe48f6,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,,,,,639,11,60,29.221774193548388,8.886327217382448
362,air_d8abb9e490abf94f,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,35.704685999999995,139.5754071,,,,,704,3,27,11.903448275862068,4.404816706013808
363,air_0647f17b4dc041c8,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,35.704685999999995,139.5754071,,,,,13,1,90,36.42857142857143,18.37472094020395
364,air_6873982b9e19c7ad,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595,,,,,329,1,21,6.083682008368201,3.520842121282105
365,air_6d65dd11d96e00fb,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595,,,,,350,1,97,7.615384615384615,7.1674060041332
366,air_26c5bbeb7bb82bf1,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.73348049999998,,,,,108,1,127,27.53191489361702,12.185851579738044
367,air_78df4dc6a7e83e41,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.73348049999998,,,,,381,1,132,16.4031007751938,10.896413131923547
368,air_20619d21192aa571,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,85,1,43,17.058685446009388,5.218864619334425
369,air_8a59bb0c497b771e,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,436,5,45,28.14864864864865,7.571109231688946
370,air_95e917913cd988f3,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,480,1,45,19.486486486486488,10.037815255855044
371,air_8f273fb9ad2fed6f,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,451,1,65,22.5777027027027,13.12213976425608
372,air_7a946aada80376a4,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,385,3,91,24.70886075949367,14.843070776412615
373,air_09fd1f5c58583141,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,34,1,23,6.8111587982832615,4.283937012120083
374,air_034a3d5b40d5b1b1,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289,,,,,4,1,116,14.828685258964143,13.15410711012123
375,air_2a24aec099333f39,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289,,,,,120,1,24,5.873873873873874,3.792388464353724
376,air_9dd7d38b0f1760c4,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,,,,,520,1,12,3.7004608294930876,2.3722254299194914
377,air_5fbda8e9302f7c13,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,,,,,287,4,72,23.50210970464135,10.074983480902398
378,air_138ee734ac79ff90,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,,,,,51,1,22,7.98992443324937,4.102216602628547
379,air_a85f8c0bfd61889f,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,,,,,551,1,54,10.207317073170731,7.127534086925068
380,air_500641aca4cf673c,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.699473299999994,139.5029916,,,,,242,1,51,16.603571428571428,6.8425708421357765
381,air_23ee674e91469086,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.699473299999994,139.5029916,,,,,96,3,76,24.963203463203463,9.97658587080128
382,air_382f5ace4e2247b8,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.48589929999999,133.36231270000002,,,,,164,1,63,7.095238095238095,6.662792221154272
383,air_67483104fa38ef6c,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.48589929999999,133.36231270000002,,,,,320,10,66,29.548936170212766,10.510919684980642
384,air_b1d822f75c9fc615,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,35.726231899999995,139.7232404,,,,,576,2,77,18.443478260869565,12.579466828792631
385,air_2545dd3a00f265e2,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,35.726231899999995,139.7232404,,,,,99,8,90,32.33870967741935,15.677357817116306
386,air_064e203265ee5753,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,,,,,14,1,122,21.68918918918919,10.460344001259184
387,air_45326ebb8dc72cfb,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,,,,,205,2,59,18.93774319066148,9.504728241744544
388,air_232dcee6f7c51d37,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,,,,,93,1,21,7.037894736842105,3.444348975106037
389,air_4dea8d17f6f59c56,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,,,,,238,1,52,15.88929889298893,13.035660344521851
390,air_5b6d18c470bbfaf9,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,,,,,269,1,124,22.316301703163017,16.52661421794412
391,air_e58f669b6f1a08ce,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,,,,,745,1,23,10.192090395480227,5.730722792096195
392,air_b1a72bf1ebf4b8ef,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167,,,,,574,1,140,38.53125,21.501641524202142
393,air_d4b5a4b04c5f2d04,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.48310080000002,,,,,696,1,115,15.624691358024691,13.150777664617685
394,air_d98380a4aeb0290b,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.48310080000002,,,,,706,1,328,50.845454545454544,29.239113843125583
395,air_0382c794b73b51ad,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,,,,,6,1,74,23.687919463087248,11.642251004483814
396,air_bac5f4441db21db9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,,,,,604,7,98,41.20161290322581,14.763440915701585
397,air_275732a5db46f4d3,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,,,,,111,1,38,16.460916442048518,6.317325659026008
398,air_ebe02c3090271fa9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,,,,,764,2,30,11.736625514403292,5.483688823342108
399,air_ab9746a0f83084b7,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581,,,,,558,1,37,15.428571428571429,6.242004614527524
400,air_b0a6a4c5e95c74cf,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838,,,,,571,1,34,13.583333333333334,5.880965700950618
401,air_452100f5305dde64,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838,,,,,204,1,15,6.572052401746725,3.0579642461244285
402,air_ca1315af9e073bd1,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,,,,,658,1,75,43.83076923076923,12.079507949077723
403,air_e08b9cf82057a170,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,,,,,731,7,88,30.140893470790378,15.924955840105243
404,air_63b13c56b7201bd9,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.586993799999995,130.3948938,,,,,305,1,110,17.94078947368421,16.170343313975888
405,air_105a7954e32dba9b,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.586993799999995,130.3948938,,,,,47,28,68,47.260416666666664,7.918756039156585
406,air_95d28905941fd4cb,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285,,,,,479,3,138,26.851116625310173,10.706052944272628
407,air_eceb97ad6a7d4c07,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285,,,,,769,3,43,19.72222222222222,6.378256230021733
408,air_036d4f1ee7285390,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.79976729999999,135.3600729,,,,,5,4,188,22.455516014234874,14.5905661730666
409,air_74cf22153214064c,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.79976729999999,135.3600729,,,,,370,1,31,12.965346534653465,5.981213302155628
410,air_0e7c11b9abc50163,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,,,,,40,6,229,26.735159817351597,18.63860047968499
411,air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,,,,,705,3,139,37.75420168067227,24.8147766502834
412,air_17bed6dbf7c8b0fc,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.55898359999998,,,,,66,1,51,20.003174603174603,8.751887298810054
413,air_a239a44805932bab,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.55898359999998,,,,,531,1,56,29.59349593495935,7.87798523748453
414,air_56cebcbd6906e04c,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,258,1,126,24.35272727272727,20.73475039448749
415,air_4beac252540f865e,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,226,2,101,40.06273062730627,16.092088414904246
416,air_63a88d81295195ed,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,304,1,114,28.952380952380953,20.030090999657123
417,air_86cfbf2624576fad,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,419,1,60,7.776162790697675,5.403746819896221
418,air_96929a799b12a43e,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,486,1,80,25.07792207792208,13.348277433664451
419,air_d69b08a175bc0387,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,702,1,29,10.061032863849766,5.725730806437094
420,air_fd6aac1043520e83,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,819,2,86,32.62204724409449,14.983286724244447
421,air_9483d65e9cc9a6b7,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,477,2,28,14.304721030042918,4.23316381583183
422,air_ffcc2d5087e1b476,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,827,1,55,20.242798353909464,10.917927272999655
423,air_c66dbd2c37832d00,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,641,2,34,16.237373737373737,5.554457410823029
424,air_a11473cc1eb9a27f,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,526,2,78,31.827868852459016,14.38345678842105
425,air_e0118664da63a2d0,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,728,1,93,12.103030303030303,8.351418526050248
426,air_5878b6f2a9da12c1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,264,1,69,12.655555555555555,8.511738377714433
427,air_af63df35857b16e6,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,570,2,45,22.98168498168498,9.350784102248813
428,air_5a9a6cbeeb434c08,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,Seafood,Fukuoka-ken Fukuoka-shi Ōmiya,33.579734085335105,130.401762444701,266,1,66,20.39700374531835,13.038392931524497
429,air_05c325d315cc17f5,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,12,1,56,22.495726495726494,9.193260665032184
430,air_cb7467aed805e7fe,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,665,1,94,35.55813953488372,15.71829949149136
431,air_b2a639cc7e02edf1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,Japanese style,Fukuoka-ken Fukuoka-shi Daimyō,33.586969256764995,130.392800598517,581,1,80,22.905594405594407,16.317513038165632
432,air_e053c561f32acc28,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,,,,,730,2,83,28.506849315068493,16.604452917989754
433,air_a257c9749d8d0ff6,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,,,,,534,1,66,21.955974842767297,11.437970250109982
434,air_abcdc8115988a010,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,,,,,559,1,27,10.65234375,5.749018191967097
435,air_db1233ad855b34d5,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,Seafood,Hokkaidō Asahikawa-shi 3 Jōdōri,43.76803341402929,142.359663830444,710,1,114,30.493055555555557,20.26771914675001
436,air_1408dd53f31a8a65,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,,,,,53,2,101,33.516891891891895,21.783208860795018
437,air_c2c8435bdb3516d4,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,,,,,632,1,103,33.4212962962963,22.43057472082329
438,air_e88bbe2ede3467aa,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,753,2,67,27.52914798206278,10.722351020520902
439,air_91d72e16c4bcba55,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,464,1,61,16.417073170731708,8.494451013113967
440,air_48e9fc98b62495a7,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,217,1,107,25.206818181818182,18.192101940030998
441,air_6ced51c24fb54262,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,347,1,29,7.971311475409836,5.627972165970417
442,air_1d25ca6c76df48b4,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,74,8,91,39.63414634146341,15.194149748962394
443,air_6411203a47b5ec77,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,308,1,27,10.352226720647772,5.083992203856786
444,air_8cc350fd70ee0757,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757,,,,,441,7,90,36.23890784982935,13.344907762389544
445,air_cc1a0e985ce63711,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757,,,,,669,3,74,28.424657534246574,12.028794557549968
446,air_5c817ef28f236bdf,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,274,1,128,37.75471698113208,21.47845812966366
447,air_87ca98aa7664de94,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,427,1,56,14.734939759036145,6.85639153898554
448,air_f6bfd27e2e174d16,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,800,1,54,15.621513944223107,10.009004710699498
449,air_b9e27558fb8bd5c4,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,601,1,35,12.477572559366754,7.500715903531365
450,air_229d7e508d9f1b5e,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,92,1,35,13.717703349282298,7.080697114205193
451,air_68301bcb11e2f389,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,326,4,109,30.533769063180827,13.409752250276691
452,air_1033310359ceeac1,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871,Japanese style,Tōkyō-to Kōtō-ku Minamisuna,35.6707278552571,139.824575523243,45,2,81,17.626404494382022,11.840645181050274
453,air_084d98859256acf0,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871,,,,,24,1,35,14.695833333333333,6.893328238089885
454,air_4d21676ed11f0bac,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,234,1,99,35.65827338129496,18.543006502420788
455,air_b60cc7d6aee68194,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,593,1,103,16.673202614379086,11.97513621296726
456,air_ecab54b57a71b10d,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,768,1,31,14.189516129032258,6.237568281351005
457,air_03963426c9312048,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,7,2,119,39.34032634032634,23.738957706212915
458,air_c47aa7493b15f297,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,Japanese style,Hiroshima-ken Hiroshima-shi Hondōri,34.3921061951814,132.46191354906202,637,2,68,24.102040816326532,11.795464705609442
459,air_97159fc4e90053fe,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,488,2,53,23.466824644549764,11.23650264955273
460,air_f96765e800907c77,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,809,1,93,41.396946564885496,23.463936523596416
461,air_28a9fa1ec0839375,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,115,1,80,31.068870523415978,15.503098802422203
462,air_421670f21da5ba31,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,196,1,51,17.225352112676056,9.345360845520043
463,air_1707a3f18bb0da07,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,64,1,67,24.62857142857143,12.89096773637759
464,air_646b93e336f0dded,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,,,,,310,1,78,8.888392857142858,8.821653399786102
